Date,Open,High,Low,Close
2015-05-15,10783.25,10846.05,10775.09,10815.59
2015-05-18,10847.59,10956.99,10841.52,10946.96
2015-05-19,10943.33,11022.59,10916.39,10946.73
2015-05-20,10982.55,11039.31,10981.79,11001.29
2015-05-21,11015.19,11029.74,10950.73,10991.56
2015-05-22,11002.42,11072.84,11000.52,11030.1
2015-05-25,11014.38,11026.1,10944.9,10952.97
2015-05-26,10953.9,10967.98,10894.06,10917.57
2015-05-27,10876.84,10919.49,10844.35,10910.13
2015-05-28,10928.57,10947.42,10822.34,10881.02
2015-05-29,10894.57,11033.03,10878,11023.76
2015-06-01,11003.38,11054.86,10992.11,11010.14
2015-06-02,11026.25,11031.61,10756.68,10767.95
2015-06-03,10784.68,10795.5,10523.11,10611.33
2015-06-04,10643.18,10647.27,10519.32,10613.01
2015-06-05,10612.27,10687.69,10578.36,10604.43
2015-06-08,10620.74,10622.69,10469.3,10487.09
2015-06-09,10481.19,10511.72,10436.13,10463.36
2015-06-10,10480.68,10620.68,10475.43,10588.08
2015-06-11,10631.89,10647.6,10392.12,10399.76
2015-06-12,10385.5,10423.97,10354.81,10409.55
2015-06-15,10431.07,10499.93,10381.72,10447.34
2015-06-16,10449.38,10498.93,10372.02,10484.63
2015-06-17,10522.03,10616.49,10504.7,10566.16
2015-06-18,10591.58,10684.84,10589.98,10669.66
2015-06-19,10701.03,10765.87,10699.81,10739.35
2015-06-22,10773.2,10909.61,10773.08,10897.09
2015-06-23,10913.94,10967.32,10882.36,10933.84
2015-06-24,10949.11,10976.74,10862.55,10888.86
2015-06-25,10873.42,10958.1,10863.24,10940.28
2015-06-26,10936.32,10949.49,10866.37,10921.29
2015-06-29,10792.05,10831.08,10675.33,10821.71
2015-06-30,10819.57,10911.63,10814.46,10903.53
2015-07-01,10920.36,11048.92,10920.26,11020.74
2015-07-02,11057.4,11085.32,11023.44,11035.32
2015-07-03,11045.96,11110.71,11031.62,11069.14
2015-07-06,10990.8,11141.57,10952.08,11133.39
2015-07-07,11148.22,11196.41,11103.82,11144.72
2015-07-08,11090.95,11097.94,10936.25,10970.16
2015-07-09,10976.7,11023.49,10916.68,10927.85
2015-07-10,10970.46,10998.1,10912.86,10959.29
2015-07-13,10988.21,11098.98,10969.63,11088.66
2015-07-14,11107.48,11130.29,11070.71,11091.15
2015-07-15,11118.27,11181.11,11113.68,11165.91
2015-07-16,11193.37,11283.84,11192.61,11274.17
2015-07-17,11292.5,11327.42,11267.46,11292.97
2015-07-20,11316.98,11318.19,11254.04,11299.64
2015-07-21,11291.58,11328.79,11156.88,11172.44
2015-07-22,11168.22,11303.88,11145.63,11296.73
2015-07-23,11315.77,11340.45,11251.61,11269.09
2015-07-24,11276.28,11279.23,11171.66,11182
2015-07-27,11181.53,11181.53,10992.06,11000.06
2015-07-28,11027.72,11044.72,10956.12,10965.28
2015-07-29,10996.03,11029.98,10984.04,11024.61
2015-07-30,11062.46,11141.64,11054.19,11098.12
2015-07-31,11127.62,11251.28,11127.61,11233.42
2015-08-03,11238.2,11304.39,11231.38,11269.46
2015-08-04,11289.87,11316.11,11193.3,11286.15
2015-08-05,11319.71,11402.97,11319.61,11362.72
2015-08-06,11388.1,11410.21,11343.06,11386.34
2015-08-07,11397.49,11410.07,11345.35,11358.74
2015-08-10,11374.78,11438.18,11283.8,11311.96
2015-08-11,11345.97,11349.58,11189.94,11218.63
2015-08-12,11217.53,11217.94,11024.09,11034.29
2015-08-13,11075.13,11154.95,11000.7,11022.58
2015-08-14,11066.47,11247.05,11061.73,11236.11
2015-08-17,11251.89,11259.18,11133.36,11207.3
2015-08-18,11236.09,11288.98,11176.28,11220.07
2015-08-19,11233.13,11292.25,11179.86,11248.58
2015-08-20,11262.24,11266.71,11073.73,11082.89
2015-08-21,11011.44,11012.74,10882.37,10991.16
2015-08-24,10742.57,10742.57,10221.71,10257.84
2015-08-25,10304.24,10430.9,10031.72,10386.83
2015-08-26,10397.77,10459.01,10246.68,10292.53
2015-08-27,10436.15,10537.79,10402.23,10522.41
2015-08-28,10621.17,10698.12,10521.94,10569.62
2015-08-31,10593.03,10628.8,10506.71,10536.38
2015-09-01,10480.25,10491.54,10248.19,10302.72
2015-09-02,10366.28,10387.47,10214.05,10232.99
2015-09-03,10287.39,10394.85,10286.55,10365.3
2015-09-04,10367.57,10368.3,10097.7,10143.89
2015-09-07,10172.94,10205.17,9977.77,9990.31
2015-09-08,10014.27,10167.62,9931.88,10126.13
2015-09-09,10245.55,10339.26,10239.66,10299.42
2015-09-10,10220.98,10312.3,10114.21,10277.74
2015-09-11,10330.04,10377.51,10250.11,10281.36
2015-09-14,10312.6,10406.2,10277.97,10395.72
2015-09-15,10414.56,10424.43,10310.11,10331.94
2015-09-16,10389.03,10411.03,10348.21,10381.76
2015-09-18,10437.74,10577.34,10437.74,10490.92
2015-09-21,10461.52,10522.25,10412.05,10508.13
2015-09-22,10540.04,10573.87,10287.19,10314.31
2015-09-23,10263.16,10398.41,10205.98,10364.89
2015-09-24,10366.18,10422.18,10324.66,10390.73
2015-09-28,10413.7,10427.12,10307.44,10314.88
2015-09-29,10271.04,10442.12,10171.8,10354.79
2015-09-30,10418.36,10505.91,10409.59,10498.27
2015-10-01,10551.05,10581.11,10495.71,10513.83
2015-10-05,10566.69,10734.89,10565.79,10723.96
2015-10-06,10784.45,10796.22,10713.25,10773.18
2015-10-07,10787.62,10821,10760.65,10802.85
2015-10-08,10828.72,10830.17,10710.69,10739.65
2015-10-09,10785.62,10858.44,10740.62,10789.44
2015-10-12,10834.3,10859.07,10729.81,10751.99
2015-10-13,10748.6,10768.65,10689.1,10741.08
2015-10-14,10723.78,10766.12,10711.95,10722.73
2015-10-15,10745.97,10817.45,10744.88,10804.62
2015-10-16,10826.6,10874.33,10774.19,10865.39
2015-10-19,10890.97,10924.79,10875.98,10918.52
2015-10-20,10936.05,10964.06,10880.59,10919.76
2015-10-21,10923.6,10963.53,10859.95,10900.05
2015-10-23,10960.67,10994.76,10916.41,10928.03
2015-10-26,10958.22,10972.06,10868.81,10878.35
2015-10-27,10862.72,10870.07,10840.91,10859.04
2015-10-28,10828.6,10849.79,10750.14,10794.93
2015-10-29,10806.58,10810.82,10716.73,10727.89
2015-10-30,10741.94,10775.87,10646.29,10671.58
2015-11-02,10674.82,10681.25,10583.77,10654.82
2015-11-03,10694.67,10726,10647.66,10675.86
2015-11-04,10718.61,10747.69,10644.74,10658.12
2015-11-05,10659.34,10659.34,10519.29,10535.37
2015-11-06,10534.21,10583.71,10482.4,10510.58
2015-11-09,10360.99,10526.18,10288.35,10498.78
2015-11-10,10489.21,10489.21,10327.23,10339.49
2015-11-11,10418.41,10428.98,10409.13,10418.07
2015-11-13,10373.77,10373.77,10283.74,10321.2
2015-11-16,10314.6,10398.2,10264.44,10363.57
2015-11-17,10405.07,10430.93,10357.31,10407.41
2015-11-18,10405.46,10432.25,10283.57,10295.41
2015-11-19,10344.9,10447.11,10344.86,10434.25
2015-11-20,10439.83,10522.96,10426.98,10464
2015-11-23,10494.64,10511.5,10446.71,10469.75
2015-11-24,10465.17,10502.1,10443.99,10459.54
2015-11-26,10462.78,10530.8,10462.78,10516.86
2015-11-27,10535.71,10590.88,10517.35,10573.65
2015-11-30,10583.16,10611.31,10570.56,10580.88
2015-12-01,10602.87,10632.82,10590.57,10611.64
2015-12-02,10634.73,10646.36,10566.84,10595.76
2015-12-03,10597.42,10597.42,10504.29,10516.57
2015-12-04,10492.43,10492.43,10412.49,10418.9
2015-12-07,10456.41,10479.38,10389.89,10406.15
2015-12-08,10393.25,10417.75,10288.16,10306.51
2015-12-09,10305.64,10306.27,10154.75,10162.83
2015-12-10,10195.06,10264.21,10156.63,10255.39
2015-12-11,10270.51,10280.47,10121.63,10161.21
2015-12-14,10132.11,10230.07,10110.55,10212.44
2015-12-15,10228.35,10281.44,10196.99,10274.89
2015-12-16,10306.6,10378.28,10305.27,10333.52
2015-12-17,10370.75,10477.86,10342.73,10469.47
2015-12-18,10459.31,10474.67,10382.83,10396.61
2015-12-21,10377.78,10484.36,10375.03,10476.69
2015-12-22,10481.52,10510.53,10409.57,10431.51
2015-12-23,10461.66,10525.91,10461.01,10516.26
2015-12-24,10535.3,10547.86,10498.18,10527.28
2015-12-28,10540.76,10602.38,10540.25,10587.03
2015-12-29,10602.66,10625.01,10573.89,10603.01
2015-12-30,10619.19,10627.28,10568.29,10575.91
2015-12-31,10589.65,10640.38,10580.84,10634.22
2016-01-01,10633.25,10691.89,10610.8,10680.48
2016-01-04,10672.75,10679.72,10474.77,10491.53
2016-01-05,10526.51,10545.92,10464.69,10506.4
2016-01-06,10522.92,10539.77,10431.75,10451.93
2016-01-07,10389.34,10389.34,10183.96,10195.66
2016-01-08,10235.73,10304.86,10232.38,10266.94
2016-01-11,10216.62,10267.38,10121.99,10210.27
2016-01-12,10226.17,10241.37,10111.45,10133.5
2016-01-13,10176.07,10230.01,9949.86,10142.07
2016-01-14,10056.78,10175.63,9971.15,10082.75
2016-01-15,10119.18,10130.9,9890.41,9898.08
2016-01-18,9883.5,9916.18,9703.19,9718.1
2016-01-19,9747.01,9866.75,9722.37,9838.73
2016-01-20,9782.65,9782.65,9567.77,9663.85
2016-01-21,9713.5,9799.18,9592.67,9634.83
2016-01-22,9687.59,9836.76,9687.58,9826.13
2016-01-25,9872.65,9924.18,9844.65,9854.65
2016-01-27,9900.65,9915.69,9838.66,9867.5
2016-01-28,9869.49,9900.34,9844.65,9855.03
2016-01-29,9831.05,10027.93,9829.3,10014.03
2016-02-01,10061.42,10077.14,10004.81,10020.7
2016-02-02,10033.84,10056.88,9856.71,9885.58
2016-02-03,9821.71,9821.71,9729.81,9741.68
2016-02-04,9801.71,9855.34,9719.29,9771.22
2016-02-05,9786.18,9922.7,9778.84,9904.23
2016-02-08,9919.17,9959.02,9784.78,9810.41
2016-02-09,9746.26,9746.26,9660.94,9678.93
2016-02-10,9661.82,9661.82,9511.51,9564.38
2016-02-11,9559.94,9560,9211.57,9228.94
2016-02-12,9264.83,9283.17,9033.07,9215.17
2016-02-15,9309.14,9501.17,9307.73,9472.97
2016-02-16,9519.67,9524.75,9292.81,9301.73
2016-02-17,9312.14,9385.16,9163.24,9365.01
2016-02-18,9426.35,9506.58,9379.08,9457.66
2016-02-19,9454.48,9494.12,9410.43,9476.53
2016-02-22,9509.28,9536.76,9482.1,9517.77
2016-02-23,9540.48,9540.56,9354.95,9370.97
2016-02-24,9351.41,9352.52,9247.94,9258.04
2016-02-25,9268.14,9273.03,9178.81,9187.97
2016-02-26,9247.6,9285.35,9189.3,9239.56
2016-02-29,9266.59,9318.91,9011.98,9206.02
2016-03-01,9243.88,9512,9239.71,9499.91
2016-03-02,9589.66,9707.9,9589.66,9685.99
2016-03-03,9737.23,9821.8,9725.99,9811.57
2016-03-04,9839.75,9867.4,9786,9851.02
2016-03-08,9857.67,9914.03,9802.06,9856.11
2016-03-09,9821.12,9914.95,9778.59,9906.77
2016-03-10,9924.62,9929.17,9814.82,9854.27
2016-03-11,9854.19,9926.86,9823.38,9876.11
2016-03-14,9911.48,9969.63,9884.59,9911.06
2016-03-15,9922.68,9925.81,9813.3,9826.31
2016-03-16,9826.34,9854.19,9734.07,9847.12
2016-03-17,9905.81,9956.47,9834.56,9868.01
2016-03-18,9888.99,9982.02,9869.72,9973.19
2016-03-21,9996.26,10118.21,9992.38,10108.15
2016-03-22,10128.86,10146.06,10043.22,10131.23
2016-03-23,10132.86,10148.06,10086.9,10138.16
2016-03-28,10160.21,10165.08,9972.26,9998.79
2016-03-29,10002.1,10037.83,9948.57,9979.78
2016-03-30,10038.13,10163.36,10038.13,10158.03
2016-03-31,10171.06,10211.26,10137.41,10185.12
2016-04-01,10181.87,10208.54,10127.82,10179.64
2016-04-04,10206.57,10237.62,10172.52,10232.62
2016-04-05,10226.9,10226.9,10030.62,10044.97
2016-04-06,10074.31,10086.77,10035.54,10075.66
2016-04-07,10107.65,10110.6,9989.36,10002.64
2016-04-08,9999.03,10038.9,9980.36,10028.48
2016-04-11,10059.84,10162.54,9993.33,10155.41
2016-04-12,10168.93,10232.16,10160.18,10220.01
2016-04-13,10289.52,10405.2,10289.12,10382.73
2016-04-18,10437.21,10480.2,10377.34,10473.9
2016-04-20,10514,10539.82,10449.64,10492.03
2016-04-21,10531.51,10574.96,10448.04,10476.08
2016-04-22,10478.37,10499.89,10441.77,10468.76
2016-04-25,10486.94,10487.06,10383.02,10414.28
2016-04-26,10396.34,10548.5,10380.53,10536.05
2016-04-27,10530.57,10575.85,10513.53,10557.75
2016-04-28,10560.11,10578.96,10390.62,10403.92
2016-04-29,10405.57,10456.75,10322.72,10406.12
2016-05-02,10399.94,10409.66,10343.6,10392.66
2016-05-03,10416.15,10496.2,10308.32,10322.06
2016-05-04,10313.87,10316.17,10228.17,10241.78
2016-05-05,10268.33,10320.95,10236.65,10271.52
2016-05-06,10264.82,10284.3,10206.43,10271.89
2016-05-09,10302.41,10437.15,10300.11,10428.65
2016-05-10,10431.24,10464.08,10403.28,10450.07
2016-05-11,10375.87,10464.74,10320.11,10409.63
2016-05-12,10439.45,10498.77,10430.57,10489.92
2016-05-13,10479.3,10484.97,10376.69,10399.54
2016-05-16,10411.5,10460.36,10351.39,10446.6
2016-05-17,10481.85,10535.12,10465.44,10478.28
2016-05-18,10452.15,10474.2,10396.34,10462.84
2016-05-19,10467.44,10468.76,10326.78,10342.49
2016-05-20,10354.91,10384.37,10276.14,10292.45
2016-05-23,10333.79,10358.8,10260.01,10267.57
2016-05-24,10277.31,10282.2,10227.56,10270.35
2016-05-25,10319.32,10476.52,10319.07,10470.12
2016-05-26,10504.53,10634.35,10488.16,10622.62
2016-05-27,10641.21,10749.68,10640.43,10739.61
2016-05-30,10763.3,10805.65,10739.6,10777.35
2016-05-31,10811.16,10816.18,10723.17,10761.49
2016-06-01,10773.55,10831.61,10763.39,10771.38
2016-06-02,10767.52,10835.93,10742.64,10822.35
2016-06-03,10853.71,10886.07,10803.86,10817.38
2016-06-06,10836.95,10839.79,10779.94,10800.88
2016-06-07,10821.86,10911.59,10821.49,10878.74
2016-06-08,10899.25,10920.21,10880.96,10909.15
2016-06-09,10911.41,10918.3,10819.48,10843.2
2016-06-10,10838.86,10920.28,10796.1,10801.59
2016-06-13,10747.67,10747.79,10665.4,10728.7
2016-06-14,10756.96,10759.46,10692.87,10738.95
2016-06-15,10771.34,10858.62,10767.47,10847.35
2016-06-16,10840.95,10840.95,10698.09,10776.21
2016-06-17,10817.53,10853.45,10768.61,10805.87
2016-06-20,10761.94,10895.8,10736.78,10889.34
2016-06-21,10906.12,10910.51,10863.94,10879.7
2016-06-22,10880.45,10912.09,10809.98,10852.43
2016-06-23,10851.1,10936.55,10829.17,10915.89
2016-06-24,10692.34,10717.54,10479.26,10707.39
2016-06-27,10699,10786.14,10683.85,10758.54
2016-06-28,10767.93,10834.03,10759.98,10812.63
2016-06-29,10850.08,10926.99,10848.53,10914.32
2016-06-30,10968.64,11045.33,10966.44,11029.45
2016-07-01,11052.77,11132.1,11052.72,11106.31
2016-07-04,11157.56,11210.46,11154.25,11172.62
2016-07-05,11190.99,11196.66,11120.22,11140.28
2016-07-07,11158.07,11178.05,11123.82,11140.36
2016-07-08,11170.83,11172.26,11079.52,11122.45
2016-07-11,11197.13,11304.04,11196.71,11297.82
2016-07-12,11319.65,11364.92,11307.65,11356.51
2016-07-13,11388.27,11396.74,11314.44,11331.39
2016-07-14,11343.84,11402.93,11325.09,11397.4
2016-07-15,11414.5,11448.53,11346.23,11361.58
2016-07-18,11393.52,11429.11,11301.92,11316.8
2016-07-19,11330.24,11348.5,11272.27,11334.01
2016-07-20,11336.03,11416.96,11333.34,11410.93
2016-07-21,11441.04,11447.88,11347.1,11353.3
2016-07-22,11361.43,11426.87,11337.23,11420.35
2016-07-25,11421.84,11542.66,11415.63,11538.83
2016-07-26,11555.73,11573.88,11472.46,11490.05
2016-07-27,11499.64,11587.01,11474.01,11532.63
2016-07-28,11566.62,11609.33,11555.55,11598.1
2016-07-29,11613.89,11633.37,11577.71,11585.96
2016-08-01,11614.75,11690.38,11524.09,11591.48
2016-08-02,11613,11661.16,11546.49,11552
2016-08-03,11572.02,11573.09,11411.65,11431.44
2016-08-04,11507.01,11514.6,11404.92,11453.45
2016-08-05,11493.13,11637.67,11490.18,11627.71
2016-08-08,11669.72,11703.8,11657.79,11690.43
2016-08-09,11720.23,11720.23,11596.83,11641.07
2016-08-10,11657.87,11661.2,11484.28,11497.06
2016-08-11,11508.2,11533,11440.36,11513.37
2016-08-12,11529.65,11622.13,11527.01,11598.51
2016-08-16,11618.78,11632.48,11537.26,11590.99
2016-08-17,11595.3,11643.96,11569.35,11596.86
2016-08-18,11623.5,11687.33,11623.27,11670
2016-08-19,11692.97,11710.32,11656.58,11681.18
2016-08-22,11693.15,11714.82,11618.91,11633.64
2016-08-23,11639.94,11647.45,11567.97,11625.18
2016-08-24,11649.17,11684.12,11635.74,11671.3
2016-08-25,11693.55,11719.08,11596.79,11608.35
2016-08-26,11628.04,11655.19,11565.24,11591.88
2016-08-29,11609.97,11638.96,11550.13,11626.39
2016-08-30,11664.15,11817.82,11663.73,11788.84
2016-08-31,11807.91,11880.02,11807.11,11834.89
2016-09-01,11840.57,11872.42,11782.23,11805.03
2016-09-02,11828.96,11869.17,11810.53,11851.03
2016-09-06,11888.23,12036.61,11888.05,12026.98
2016-09-07,12055.69,12072.58,12010.4,12020.89
2016-09-08,12026.71,12083.11,12004.66,12074.35
2016-09-09,12078.62,12078.73,11961.37,11972.58
2016-09-12,11851.94,11851.95,11715.79,11729.44
2016-09-14,11741.12,11795.69,11717.2,11788.52
2016-09-15,11800.56,11819.86,11758.36,11791.15
2016-09-16,11832.23,11941.71,11801.93,11840.67
2016-09-19,11857.63,11899.81,11838.3,11874.04
2016-09-20,11894.22,11896.33,11822.45,11839.44
2016-09-21,11850.88,11910.43,11826.01,11840.4
2016-09-22,11935.2,11991.19,11922.73,11970.49
2016-09-23,11987.5,12005.76,11935.45,11947.61
2016-09-26,11935.72,11935.72,11823.47,11833.11
2016-09-27,11858.18,11892.22,11797.29,11816.9
2016-09-28,11818.23,11909.08,11817.91,11886.38
2016-09-29,11933.7,11965.41,11552.51,11603.12
2016-09-30,11601.37,11722.65,11568.68,11700.65
2016-10-03,11750.62,11920.85,11747.61,11915.57
2016-10-04,11956.38,11980.33,11918.32,11968
2016-10-05,12006.92,12023.02,11934.49,11965.62
2016-10-06,11993.12,12032.26,11882.51,11923.07
2016-10-07,11936.37,11957.73,11862.89,11907.81
2016-10-10,11937.26,11969.03,11910.75,11915.63
2016-10-13,11909.85,11909.85,11673.27,11735
2016-10-14,11761.06,11791.76,11721.59,11774.6
2016-10-17,11811.09,11817.66,11668.62,11684.16
2016-10-18,11727.72,11888.09,11726.97,11884.2
2016-10-19,11910.09,11916.72,11848.91,11879.62
2016-10-20,11903.55,11971.67,11903.55,11927.43
2016-10-21,11945.98,11945.98,11880.57,11929.72
2016-10-24,11956.96,11987.24,11928.58,11952.74
2016-10-25,11951.56,11961.93,11891.31,11931.44
2016-10-26,11922.8,11922.8,11805.5,11833.43
2016-10-27,11821.15,11828.34,11723.32,11795.86
2016-10-28,11826.24,11871.28,11778.91,11853.37
2016-10-30,11909.3,11921.71,11866.12,11878.89
2016-11-01,11896.11,11926.95,11854.95,11862.94
2016-11-02,11795.04,11795.16,11681,11691.6
2016-11-03,11692.65,11739.6,11603.62,11617.59
2016-11-04,11629.01,11635.01,11461.39,11504.86
2016-11-07,11602.15,11653.86,11572.66,11595.48
2016-11-08,11627.28,11665.28,11569.7,11645.65
2016-11-09,11109.07,11508.21,10820.28,11462.2
2016-11-10,11599.28,11713.38,11593.22,11613.31
2016-11-11,11545.77,11545.81,11249.02,11270.49
2016-11-15,11286.42,11286.52,10917.15,10934.43
2016-11-16,11012.88,11087.94,10907.17,10946.59
2016-11-17,10958.8,11013.4,10885.67,10917.59
2016-11-18,10937.93,10978.19,10871.42,10920.98
2016-11-21,10955.93,10959.73,10675.77,10691.03
2016-11-22,10747.78,10825.41,10696.14,10805.1
2016-11-23,10859.52,10893.01,10782.49,10879.02
2016-11-24,10873.53,10875.9,10788.5,10821.11
2016-11-25,10858.46,11016.01,10836.53,11005.09
2016-11-28,11002.53,11071.97,10963.72,11042.1
2016-11-29,11067.47,11148.2,11057.48,11076.11
2016-11-30,11108.67,11203.12,11091.02,11195.09
2016-12-01,11232.89,11237.64,11124.73,11130.68
2016-12-02,11095.37,11095.37,10972.55,10989.25
2016-12-05,11002.4,11060.87,10964.51,11047.74
2016-12-06,11072.65,11121.04,11063.91,11074.58
2016-12-07,11098.17,11132.45,10992.22,11026.88
2016-12-08,11077.97,11214.49,11077.3,11205.17
2016-12-09,11239.13,11249.6,11207.21,11227.73
2016-12-12,11224.47,11224.48,11088.73,11108.97
2016-12-13,11133.83,11149.84,11088.7,11141.36
2016-12-14,11147.64,11153.69,11068.12,11080.37
2016-12-15,11045.06,11147.94,11002.38,11056.28
2016-12-16,11067.19,11081.51,11020.55,11031.97
2016-12-19,11042.96,11042.96,10972.83,10982.89
2016-12-20,10988.97,11008.97,10903.06,10922.72
2016-12-21,10945.97,10964.41,10897.74,10907.8
2016-12-22,10901.8,10907.26,10767.09,10782.56
2016-12-23,10774,10834.65,10725.46,10781.37
2016-12-26,10772.57,10775.15,10628.84,10633.98
2016-12-27,10636.57,10815.64,10617.28,10801.71
2016-12-28,10824.25,10916.1,10820.02,10829.73
2016-12-29,10882.52,10940.41,10818.34,10931.52
2016-12-30,10964.29,11056.68,10953.13,11036.44
2017-01-02,11071.08,11091.39,11005.66,11072.57
2017-01-03,11086.65,11145.85,11055.02,11119.59
2017-01-04,11133.86,11163.65,11110.58,11119.08
2017-01-05,11161.42,11247.96,11161.42,11236.35
2017-01-06,11263.9,11293.46,11185.21,11199.51
2017-01-09,11227.17,11231.32,11193.78,11203.16
2017-01-10,11235.97,11279.15,11235.91,11274.73
2017-01-11,11306.83,11413.69,11306.83,11402.48
2017-01-12,11418.89,11454.18,11398.46,11429.21
2017-01-13,11470.91,11493.35,11389.97,11423.49
2017-01-16,11430.27,11470.02,11400.97,11456.66
2017-01-17,11477.07,11504.2,11427.7,11448.45
2017-01-18,11463.15,11540.7,11462.53,11490.75
2017-01-19,11495.34,11532.27,11483.11,11518.8
2017-01-20,11500.59,11514.38,11379.81,11388.54
2017-01-23,11382.51,11465.11,11372.96,11449.08
2017-01-24,11471.92,11572.27,11468.52,11564.65
2017-01-25,11596.85,11724.65,11596.8,11716.17
2017-01-27,11737.43,11825.55,11736.83,11783.09
2017-01-30,11781.32,11811.72,11750.04,11773.74
2017-01-31,11788.18,11788.3,11649.01,11659.94
2017-02-01,11673.7,11879.85,11643.62,11873.72
2017-02-02,11893.33,11949.3,11856.19,11924.46
2017-02-03,11947.69,11978.43,11921.46,11959.4
2017-02-06,12006.22,12073.11,12006.02,12051.26
2017-02-07,12065.96,12076.24,11974.23,12014.51
2017-02-08,12037.55,12059.64,11954.61,12032.03
2017-02-09,12055.89,12105.44,11977.98,12049.23
2017-02-10,12076.11,12099.43,12034.52,12053.91
2017-02-13,12092.32,12098.54,11985.08,12048.6
2017-02-14,12067.41,12067.49,11999.68,12017.95
2017-02-15,12003.85,12029.63,11885.39,11898
2017-02-16,11918.06,12011.98,11887.69,12006.41
2017-02-17,12107.76,12127.42,12039.52,12068
2017-02-20,12084.34,12157.47,12063.07,12152.54
2017-02-21,12173.48,12222.07,12155.24,12206.79
2017-02-22,12228.08,12256.35,12181.52,12201.17
2017-02-23,12214.05,12270.7,12201.78,12212.8
2017-02-27,12220.28,12240.36,12168.48,12176.88
2017-02-28,12183.68,12214.7,12158.72,12176.95
2017-03-01,12207.6,12271.42,12206.29,12247.98
2017-03-02,12296.53,12313.7,12122.63,12143.24
2017-03-03,12142.81,12167.62,12101.74,12156.62
2017-03-06,12174.55,12242.77,12174.55,12232.52
2017-03-07,12251.22,12253.47,12204.31,12219.59
2017-03-08,12229.07,12239.17,12135.25,12179.26
2017-03-09,12182.34,12215.51,12154.27,12178.3
2017-03-10,12206.99,12246.1,12151.21,12176.27
2017-03-14,12370.88,12415.34,12332.23,12372.51
2017-03-15,12384.93,12427.24,12376.92,12404.64
2017-03-16,12446.02,12523.35,12446.02,12516.72
2017-03-17,12570.58,12591.57,12497.76,12524.81
2017-03-20,12548.08,12561.9,12488.69,12507.67
2017-03-21,12520.44,12527.14,12438.08,12488.63
2017-03-22,12440.89,12440.89,12346.72,12366.69
2017-03-23,12393.39,12470.93,12393.26,12454.94
2017-03-24,12466.99,12523.14,12466.88,12485.43
2017-03-27,12486.42,12491.67,12400.24,12428.98
2017-03-28,12463.21,12513.04,12463.21,12502.2
2017-03-29,12532.29,12554.84,12513.86,12547.77
2017-03-30,12562.79,12613.73,12557.11,12605.3
2017-03-31,12612.14,12650.57,12601,12631.9
2017-04-03,12674.13,12730.63,12669.36,12725.42
2017-04-05,12757.3,12799.63,12714.6,12789.32
2017-04-06,12787.56,12794.12,12736.17,12785
2017-04-07,12763.62,12804.46,12695.35,12712.39
2017-04-10,12742.5,12771.72,12707.65,12724.97
2017-04-11,12742.17,12814.14,12727.28,12809.11
2017-04-12,12829.8,12838.88,12690.98,12766.16
2017-04-13,12769.62,12773.65,12703.75,12710.75
2017-04-17,12716.82,12735.46,12672.77,12706.02
2017-04-18,12739.88,12827.24,12630.63,12643.78
2017-04-19,12659.88,12693.06,12616.53,12675.68
2017-04-20,12688.47,12752.07,12686.3,12741.44
2017-04-21,12794.37,12804.43,12690.34,12729.13
2017-04-24,12752.63,12862.69,12752.45,12854.14
2017-04-25,12919.14,12987.25,12908.2,12982.49
2017-04-26,13019.13,13053.04,12924.67,13005.91
2017-04-27,13013.9,13032.13,12979.88,12993.79
2017-04-28,13014.73,13017.09,12959.33,12979.24
2017-05-02,13016.89,13057.46,12941.37,13006.66
2017-05-03,13036.05,13052.6,12984.19,12997.91
2017-05-04,13050.72,13070.43,13019.9,13062.14
2017-05-05,13076.19,13084.26,12920.2,12945.57
2017-05-08,12984.03,13029.14,12976.94,13001.19
2017-05-09,13022.55,13052.12,13000.87,13027.62
2017-05-10,13058.63,13158.46,13058.29,13151.07
2017-05-11,13189.34,13215.77,13158.03,13167.6
2017-05-12,13187.01,13188.97,13076.87,13112.98
2017-05-15,13154.59,13200.6,13154.09,13195.46
2017-05-16,13221.75,13276.68,13214.54,13273.3
2017-05-17,13286.58,13288.81,13237.75,13270.3
2017-05-18,13205.59,13222.12,13070.02,13085.67
2017-05-19,13134.02,13206.81,12995.4,13051.03
2017-05-22,13121.25,13151.78,13007.07,13016.74
2017-05-23,13023.03,13029.56,12837.1,12893.54
2017-05-24,12924.09,12949.08,12781.06,12810.75
2017-05-25,12842.82,13016.07,12833.19,13007.44
2017-05-26,13022.44,13171.57,13008.58,13164.84
2017-05-29,13154.62,13200.55,13063.04,13112.1
2017-05-30,13108.98,13169.9,13060.25,13158.31
2017-05-31,13190.13,13229.39,13172.29,13199.15
2017-06-01,13198.12,13240.96,13182.46,13221.57
2017-06-02,13257.37,13302.04,13257.21,13290.23
2017-06-05,13306.58,13353.87,13290.33,13332.17
2017-06-06,13375.36,13378.46,13252.08,13271.8
2017-06-07,13297.99,13345.67,13279.22,13323.45
2017-06-08,13347.83,13364.61,13305.66,13318.96
2017-06-09,13319.81,13366.07,13277.25,13355.15
2017-06-12,13348.05,13348.2,13265.08,13287.07
2017-06-13,13300.12,13354,13272.52,13288.32
2017-06-14,13303.44,13313.68,13248.97,13303.08
2017-06-15,13319.93,13321.35,13252.55,13277.7
2017-06-16,13309.2,13339.9,13267.94,13287.83
